,nome,genero
3210,Amos Poe,M
3211,Camilo Vila,M
3212,Philip Yordan,M
3213,Jim Wynorski,M
3214,R.J. Robertson,M
3215,Traci Lords,F
3216,Rex Burns,M
3217,Claire Denis,F
3218,Isaach De Bankolé,M
3219,Ken Kolb,M
3220,Gary Murphy,M
3221,Andrew Fleming,M
3222,Jennifer Rubin,F
3223,Bernard Rose,M
3224,Catherine Storr,F
3225,Charlotte Burke,F
3226,James B. Harris,M
3227,James Ellroy,M
3228,Paul Golding,M
3229,Cliff De Young,M
3230,Mike Figgis,M
3231,Matthew Chapman,M
3232,Ben Hecht,M
3233,Glenn Gordon Caron,M
3234,Joan Micklin Silver,F
3235,Susan Sandler,F
3236,Amy Irving,F
3237,David Stevens,M
3238,Spencer Eastman,M
3239,Stephen Neigher,M
3240,Bobcat Goldthwait,M
3241,Frank Deford,M
3242,Robert Cormier,M
3243,John Glover,M
3244,George Newbern,M
3245,William Webb,M
3246,Richard Brandes,M
3247,Richard Hatch,M
3248,Pen Densham,M
3249,Tom Ropelewski,M
3250,Joanna Pacula,F
3251,Janet Greek,F
3252,Tracy Tormé,M
3253,Tim Daly,M
3254,Patricia Hearst,F
3255,Natasha Richardson,F
3256,Charles Sturridge,M
3257,Evelyn Waugh,M
3258,Mark Kasdan,M
3259,John Galsworthy,M
3260,Imogen Stubbs,F
3261,Andrew Deutsch,M
3262,Tony Pierce,M
3263,Gordon Hessler,M
3264,Richard Adams,M
3265,Meg Tilly,F
3266,Marisa Silver,F
3267,Jarre Fees,M
3268,Alan Boyce,M
3269,Michael Blodgett,M
3270,Michael Kaplan,M
3271,Theresa Russell,F
3272,Terence Davies,M
3273,Ed Turner,M
3274,Daniel Goldberg,M
3275,Charles G. Booth,M
3276,Oscar Wilde,M
3277,Bill Fishman,M
3278,Hart Bochner,M
3279,Michael Bortman,M
3280,Bob Kane,M
3281,Chris Matheson,M
3282,W.P. Kinsella,M
3283,Tom Schulman,M
3284,Dennis Shryack,M
3285,Robert Harling,M
3286,Dale Midkiff,M
3287,Randy Feldman,M
3288,Ron Kovic,M
3289,Jeremiah S. Chechik,M
3290,Michael G. Wilson,M
3291,Pauline Collins,F
3292,Richard Smith,M
3293,Richard Bohringer,M
3294,Earl Barret,M
3295,Daniel Lang,M
3296,John Bishop,M
3297,Shane Connaughton,M
3298,Warren Adler,M
3299,Patricia Louisianna Knop,F
3300,Richard Greenberg,M
3301,Terry Rossio,M
3302,Fred Savage,M
3303,Todd Holland,M
3304,David Chisholm,M
3305,Jay Levey,M
3306,'Weird Al' Yankovic,M
3307,Victoria Abril,F
3308,David Webb Peoples,M
3309,Robert Radler,M
3310,Phillip Rhee,M
3311,Phillip Noyce,M
3312,Mark DiSalle,M
3313,Ava Ostern Fries,F
3314,Alfred Uhry,M
3315,James Fogle,M
3316,Stephen Hopkins,M
3317,Marc Rocco,M
3318,Daniel Jay Franklin,M
3319,Dominique Othenin-Girard,M
3320,Lewis Abernathy,M
3321,Greg Evigan,M
3322,Richard Price,M
3323,Steven Siegel,M
3324,William Shakespeare,M
3325,Seth Winston,M
3326,Rob Hedden,M
3327,Jensen Daggett,F
3328,Robin Menken,F
3329,Robyn Lively,F
3330,Choderlos de Laclos,M
3331,Michael Caton-Jones,M
3332,Michael Thomas,M
3333,Michael Jenning,M
3334,Chris Walas,M
3335,Fay Weldon,F
3336,Masatoshi Nagase,M
3337,Blaze Starr,F
3338,Sammi Davis,F
3339,Michael Tolkin,M
3340,Larry Brothers,M
3341,Joe Pytka,M
3342,Robin Schiff,F
3343,John Dahl,M
3344,Michael Anderson,M
3345,John Varley,M
3346,Perry Howze,M
3347,Jon Connolly,M
3348,Uli Edel,M
3349,Hubert Selby Jr.,M
3350,Masami Hata,M
3351,Gabriel Damon,M
3352,Harold Nebenzal,M
3353,Myra Lewis,F
3354,Jean-Charles Tacchella,M
3355,Ryôzô Kasahara,M
3356,Neil Cuthbert,M
3357,Dick Durock,M
3358,John Godey,M
3359,Robert Conte,M
3360,Carl Schenkel,M
3361,Albert Z. Carr,M
3362,Peter Bonerz,M
3363,John Eskow,M
3364,Gary Graham,M
3365,Thomas J. Wright,M
3366,Hulk Hogan,M
3367,Mick Jackson,M
3368,Jeff Burr,M
3369,P.F. Kluge,M
3370,Michael Varhol,M
3371,Christopher Hawthorne,M
3372,Stephen Metcalfe,M
3373,Gary David Goldberg,M
3374,Michael Short,M
3375,Staci Keanan,F
3376,Leonard Glasser,M
3377,Norman René,M
3378,Craig Lucas,M
3379,Stephen Caffrey,M
3380,John Howley,M
3381,Martha Moran,F
3382,Anne Rivers Siddons,F
3383,Euzhan Palcy,F
3384,André P. Brink,M
3385,Gaston Leroux,M
3386,Dave Thomas,M
3387,Steven Greene,M
3388,Shimon Arama,M
3389,Hal Hartley,M
3390,Adrienne Shelly,F
3391,Wesley Strick,M
3392,James Isaac,M
3393,Allyn Warner,F
3394,Michael Herz,M
3395,Lloyd Kaufman,M
3396,Ron Fazio,M
3397,Robert Foster,M
3398,Don Johnson,M
3399,Mark Spragg,M
3400,Hisashi Nozawa,M
3401,David Rich,M
3402,Richard Baskin,M
3403,Jane Campion,F
3404,Gerard Lee,M
3405,Geneviève Lemon,F
3406,Kirk Cameron,M
3407,Thomas Schlamme,M
3408,Damian Harris,M
3409,Bob Woodward,M
3410,Michael Chiklis,M
3411,Michael Weller,M
3412,Lothaire Bluteau,M
3413,Allan A. Goldstein,M
3414,Jim Wheat,M
3415,Ken Wheat,M
3416,Jillian McWhirter,F
3417,Hoyt Axton,M
3418,Tama Janowitz,F
3419,Bernadette Peters,F
3420,Michael Schroeder,M
3421,John Crowther,M
3422,Stephen Shellen,M
3423,Ildikó Enyedi,F
3424,Dorota Segda,F
3425,Thierry Notz,M
3426,Thomas McKelvey Cleaver,M
3427,Andrew Stevens,M
3428,Pierre Schoendoerffer,M
3429,Jenny Wright,F
3430,Barbara Benedek,F
3431,Bobbie Ann Mason,F
3432,John Ehle,M
3433,Isaac Bashevis Singer,M
3434,Ron Silver,M
3435,Cedric Sundstrom,M
3436,David Bradley,M
3437,Steve Ransohoff,M
3438,Will Mackenzie,M
3439,Dan Lewandowski,M
3440,Gérard Kikoïne,M
3441,J.P. Félix,M
3442,Robert Ellis Miller,M
3443,Noreen Stone,F
3444,Terrel Seltzer,F
3445,Alan Moskowitz,M
3446,Carlos Fuentes,M
3447,Jeff Blyth,M
3448,Alan Caillou,M
3449,Keith Coogan,M
3450,Patrice Leconte,M
3451,Georges Simenon,M
3452,Michel Blanc,M
3453,John D. Hancock,M
3454,Greg Taylor,M
3455,Elizabeth Jane Howard,F
3456,Jesse Birdsall,M
3457,Neil Levy,M
3458,Peter Falk,M
3459,Howard Brookner,M
3460,Josef Sommer,M
3461,Alistair MacLean,M
3462,Monte Merrick,M
3463,Michael A. Simpson,M
3464,Scott B. Sowers,M
3465,Clark Brandon,M
3466,Fredric Brown,M
3467,John Sacret Young,M
3468,Patrick Sheane Duncan,M
3469,Jonathan Emerson,M
3470,Christopher Doherty,M
3471,Nancy Savoca,F
3472,Annabella Sciorra,F
3473,Joel Zwick,M
3474,John Larroquette,M
3475,Alan Ayckbourn,M
3476,Jeremy Pikser,M
3477,Michael Fischa,M
3478,Blake Schaffer,M
3479,Jim Brown,M
3480,Nicholas Pileggi,M
3481,Philip K. Dick,M
3482,J.F. Lawton,M
3483,Michael Blake,M
3484,Ron Underwood,M
3485,Steven E. de Souza,M
3486,Murray Salem,M
3487,Kevin Eastman,M
3488,Judith Hoag,F
3489,Tom Clancy,M
3490,Chester Gould,M
3491,Oliver Sacks,M
3492,Volker Schlöndorff,M
3493,Margaret Atwood,F
3494,Barry Gifford,M
3495,Roald Dahl,M
3496,Charles Williams,M
3497,Scott Turow,M
3498,Frank Marshall,M
3499,Jim Harrison,M
3500,Harry Hook,M
3501,William Golding,M
3502,Balthazar Getty,M
3503,Anne Parillaud,F
3504,Patty Dann,F
3505,John Lafia,M
3506,Alex Vincent,M
3507,Peter Filardi,M
3508,William Peter Blatty,M
3509,Stefani Warren,F
3510,Dennis Dugan,M
3511,Scott Alexander,M
3512,Michael Oliver,M
3513,Jim Thompson,M
3514,Hendel Butoy,M
3515,Reginald Hudlin,M
3516,Christopher Reid,M
3517,John Fasano,M
3518,Tom Savini,M
3519,John A. Russo,M
3520,Daniel Pyne,M
3521,Anaïs Nin,F
3522,Fred Ward,M
3523,Steven McKay,M
3524,Allan Moyle,M
3525,Karin Howard,F
3526,Jonathan Brandis,M
3527,Kim Henkel,M
3528,Kate Hodge,F
3529,Alan Dershowitz,M
3530,Frank Henenlotter,M
3531,Robert Martin,M
3532,James Lorinz,M
3533,Dennis McIntyre,M
3534,Andrew Dice Clay,M
3535,Michael Grais,M
3536,Sally Mattison,F
3537,Catherine Cyran,F
3538,Keely Christian,F
3539,Christopher Robbins,M
3540,John Kostmayer,M
3541,Bradley Gregg,M
3542,David S. Goyer,M
3543,Luis Mandoki,M
3544,Glenn Savan,M
3545,Abbas Kiarostami,M
3546,Hossain Sabzian,M
3547,Richard Stanley,M
3548,Steve MacManus,M
3549,Dylan McDermott,M
3550,Philip Ridley,M
3551,Gary Kemp,M
3552,Chuck Pfarrer,M
3553,Ralph S. Singleton,M
3554,David Andrews,M
3555,Paul Bowles,M
3556,Jonathan Tydor,M
3557,Ian McEwan,M
3558,Karen Leigh Hopkins,F
3559,David Koepp,M
3560,John Harrison,M
3561,Debbie Harry,F
3562,Whit Stillman,M
3563,Carolyn Farina,F
3564,Agnieszka Holland,F
3565,Solomon Perel,M
3566,Jean-Paul Rappeneau,M
3567,Arthur Miller,M
3568,Anthony Minghella,M
3569,Juliet Stevenson,F
3570,Judith Rascoe,F
3571,Bob Hathcock,M
3572,Alan Burnett,M
3573,Alan Young,M
3574,John le Carré,M
3575,Alison Steadman,F
3576,Dennis Marks,M
3577,George O'Hanlon,M
3578,Peter Viertel,M
3579,Jill Mazursky,F
3580,Jenny Seagrove,F
3581,Bob Logan,M
3582,Step Tyner,M
3583,George Armitage,M
3584,Charles Willeford,M
3585,Peter Israelson,M
3586,David Thoreau,M
3587,Robert Resnikoff,M
3588,Joseph Hayes,M
3589,Heng Liu,M
3590,Adam Simon,M
3591,Charles Beaumont,M
3592,Claude Klotz,M
3593,Jean Rochefort,M
3594,Charlie Cohen,M
3595,Richard Alexander,M
3596,Gary Paulsen,M
3597,Jared Rushton,M
3598,John Cork,M
3599,William Harrison,M
3600,Patrick Bergin,M
3601,Dario Argento,M
3602,Edgar Allan Poe,M
3603,Evan S. Connell,M
3604,Jan Egleson,M
3605,Simon Brett,M
3606,Sarah Bird,F
3607,Roger Corman,M
3608,Brian Aldiss,M
3609,Edwin Torres,M
3610,Janet Frame,F
3611,Kerry Fox,F
3612,Pat Barker,F
3613,Franco Amurri,M
3614,Richard Correll,M
3615,Steven Long Mitchell,M
3616,Roger Rose,M
3617,Brent Maddock,M
3618,Robert Shaye,M
3619,William Kotzwinkle,M
3620,Chris Young,M
3621,Jim Allen,M
3622,Massimo De Rita,M
3623,Patrick Read Johnson,M
3624,Douglas Barr,M
3625,Ed Begley Jr.,M
3626,James Bond III,M
3627,James D. Parriott,M
3628,Yves Robert,M
3629,Louis Nucéra,M
3630,Philippe Caubère,M
3631,Julian Mitchell,M
3632,Katt Shea,F
3633,Andy Ruben,M
3634,Christina Applegate,F
3635,John Erman,M
3636,Olive Higgins Prouty,F
3637,Greydon Clark,M
3638,Anne Teyssèdre,F
3639,Telsche Boorman,F
3640,Dabney Coleman,M
3641,Nat Mauldin,M
3642,Gregg Champion,M
3643,John Blumenthal,M
3644,Louis Tripp,M
3645,J. Eddie Peck,M
3646,Grant Morris,M
3647,Miou-Miou,F
3648,Jere Cunningham,M
3649,Cynthia Scott,F
3650,Gloria Demers,F
3651,Alice Diabo,F
3652,Mitchel Katlin,M
3653,Dana Carvey,M
3654,Bob Greene,M
3655,Mike Binder,M
3656,Martha Goldhirsh,F
3657,Kirstie Alley,F
3658,Kristine Peterson,F
3659,Jackson Barr,M
3660,Nicole Eggert,F
3661,Stephen Peters,M
3662,Jon Amiel,M
3663,Mario Vargas Llosa,M
3664,John DeMarco,M
3665,Christian Vincent,M
3666,Fabrice Luchini,M
3667,Haruki Kadokawa,M
3668,Takaaki Enoki,M
3669,William McIlvanney,M
3670,Kenny Ireland,M
3671,Bernt Amadeus Capra,M
3672,Michael Verhoeven,M
3673,Lena Stolze,F
3674,Guy Maddin,M
3675,John B. Harvie,M
3676,Michael Gottli,M
3677,Rick King,M
3678,J.M. Barrie,M
3679,John D. MacDonald,M
3680,Bryan Gordon,M
3681,Frank Whaley,M
3682,Barry Sonnenfeld,M
3683,Charles Addams,M
3684,Callie Khouri,F
3685,Carlos Cuarón,M
3686,Randall Jahnson,M
3687,Linda Woolverton,F
3688,Fannie Flagg,F
3689,Jim Garrison,M
3690,Dave Stevens,M
3691,Billy Campbell,M
3692,Laurice Elehwany,F
3693,Anna Chlumsky,F
3694,Peter Hewitt,M
3695,Frances Goodrich,F
3696,Neil Landau,M
3697,Richard LaGravenese,M
3698,Michael Mak,M
3699,Alexander Lee,M
3700,Lawrence Ng,M
3701,Nancy Price,F
3702,William A. Graham,M
3703,Brian Krause,M
3704,Ate de Jong,M
3705,Elizabeth Livingston,F
3706,Peter Aykroyd,M
3707,Alvin Sargent,M
3708,William S. Burroughs,M
3709,Paige Turco,F
3710,Roddy Doyle,M
3711,Robert Arkins,M
3712,Jenny Wingfield,F
3713,Thomas Lee Wright,M
3714,Wesley Snipes,M
3715,William P. Kennedy,M
3716,Brandon Quintin Adams,M
3717,Neil B. Shulman,M
3718,Jack Bender,M
3719,Justin Whalin,M
3720,Rachel Talalay,F
3721,Claude Magnier,M
3722,Walter Doniger,M
3723,Brian Bosworth,M
3724,Matt Williams,M
3725,Stephen Glantz,M
3726,Don Michael Paul,M
3727,Betty Mahmoody,F
3728,Stephen Coonts,M
3729,Brian Levant,M
3730,Lem Dobbs,M
3731,Lili Fini Zanuck,F
3732,Kim Wozencraft,F
3733,Scott Frank,M
3734,Hotaru Okamoto,F
3735,Phil Nibbelink,M
3736,Flint Dille,M
3737,Terrence McNally,M
3738,Stephen Poliakoff,M
3739,Joe Mantegna,M
3740,Mimi Rogers,F
3741,Kristy Swanson,F
3742,Glen Campbell,M
3743,Scott Bakula,M
3744,David Kellogg,M
3745,David Stenn,M
3746,Vanilla Ice,M
3747,Nina Siemaszko,F
3748,Jack London,M
3749,Peter Carey,M
3750,Ed O'Neill,M
3751,Richard Neely,M
3752,Tong Su,M
3753,Burt Kennedy,M
3754,Frank A. Cappello,M
3755,Mark Herrier,M
3756,Mitchell Smith,M
3757,Jill Schoelen,F
3758,Michael Karbelnikoff,M
3759,Michael Mahern,M
3760,Richard Grieco,M
3761,Terry Hughes,M
3762,Ezra Litwak,M
3763,Marti Leimbach,F
3764,Bob Comfort,M
3765,David Hines,M
3766,Peter Chelsom,M
3767,Jerry Sterner,M
3768,Lawrence J. Cohen,M
3769,Brian Moore,M
3770,Barbara Sukowa,F
3771,Ed Rosenbaum,M
3772,Tom DiCillo,M
3773,Jonathan Wacks,M
3774,Parker Bennett,M
3775,Sooni Taraporevala,F
3776,Jerry Rees,M
3777,Brian Hohlfeld,M
3778,Jean Genet,M
3779,Edith Meeks,F
3780,Emlyn Williams,M
3781,Elizabeth von Arnim,F
3782,Alfred Molina,M
3783,Gabriele Salvatores,M
3784,Enzo Monteleone,M
3785,Diego Abatantuono,M
3786,George Jackson,M
3787,David C. Wilson,M
3788,Jeff Speakman,M
3789,Carolyn Shelby,F
3790,Simon Moore,M
3791,Christopher Marlowe,M
3792,Steven Waddington,M
3793,József Gémes,M
3794,Robin Lyons,F
3795,Calder Willingham,M
3796,Frank Mugavero,M
3797,Patrick Meyers,M
3798,Atom Egoyan,M
3799,Elias Koteas,M
3800,William Reilly,M
3801,Maurice Phillips,M
3802,Ziggy Steinberg,M
3803,Sylvio Tabet,M
3804,Andre Norton,M
3805,Bill Duke,M
3806,Chester Himes,M
3807,Kiyoko Murata,F
3808,Sachiko Murase,F
3809,Sasha Mitchell,F
3810,Sara Paretsky,F
3811,Sam Simon,M
3812,Jocelyn Moorhouse,F
3813,Peter Matthiessen,M
3814,James Lapine,M
3815,Sarah Kernochan,F
3816,Irwin Winkler,M
3817,Joyce Selznick,F
3818,Alain Corneau,M
3819,Pascal Quignard,M
3820,Jim Strain,M
3821,Cindy Williams,F
3822,Tony Spiridakis,M
3823,Pierre Boileau,M
3824,Jeff Fahey,M
3825,Michael Mewshaw,M
3826,Kevin Hooks,M
3827,Pam Gibson,F
3828,Tommy Davidson,M
3829,Mark Joffe,M
3830,Max Dann,M
3831,Harley Jane Kozak,F
3832,Frank Pesce,M
3833,Anthony LaPaglia,M
3834,Jeffrey Hornaday,M
3835,Julie Dash,F
3836,Cora Lee Day,F
3837,Malia Scotch Marmo,F
3838,Claude Chabrol,M
3839,Gustave Flaubert,M
3840,Vincent Spano,M
3841,Bill Jesse,M
3842,Robert Carlyle,M
3843,Michael Lindsay-Hogg,M
3844,Kevin Anderson,M
3845,Max Frisch,M
3846,Radha Bharadwaj,F
3847,Avi Nesher,M
3848,Robert Boswell,M
3849,Peter Berg,M
3850,Rodman Flender,M
3851,John Brancato,M
3852,Maurice Pialat,M
3853,Jacques Dutronc,M
3854,Mark Andrus,M
3855,Vicente Aranda,M
3856,Álvaro del Amo,M
3857,Virginia Madsen,F
3858,James Fenimore Cooper,M
3859,Bram Stoker,M
3860,Kim Wilson,F
3861,Giovanni Arpino,M
3862,Steven Brill,M
3863,Paul Rudnick,M
3864,Bob Dolman,M
3865,John Lutz,M
3866,Bridget Fonda,F
3867,Penelope Spheeris,F
3868,Norman Maclean,M
3869,Sheryl Lee,F
3870,Roland Emmerich,M
3871,Richard Rothstein,M
3872,Fran Rubel Kuzui,F
3873,David Robinson,M
3874,Marguerite Duras,F
3875,Jane March,F
3876,Amanda Silver,F
3877,Kenny Ortega,M
3878,Bob Tzudiker,M
3879,Alex Haley,M
3880,Stephen Sinclair,M
3881,Timothy Balme,M
3882,Melissa Goddard,F
3883,Brett Leonard,M
3884,Les Mayfield,M
3885,George Zaloom,M
3886,Carlos Gallardo,M
3887,Pascal Bruckner,M
3888,Richard Outten,M
3889,Zoë Lund,F
3890,Bill Kroyer,M
3891,Samantha Mathis,F
3892,Mark Stein,M
3893,Brendan Fraser,M
3894,Ernest R. Dickerson,M
3895,Omar Epps,M
3896,Rémy Belvaux,M
3897,Benoît Poelvoorde,M
3898,Jon Turteltaub,M
3899,Kenny Kim,M
3900,Victor Wong,M
3901,Terry Farrell,F
3902,Brad Mirman,M
3903,John Dwyer,M
3904,Tony Gilroy,M
3905,D.B. Sweeney,M
3906,Cuca Canals,F
3907,David Price,M
3908,A L Katz,M
3909,Terence Knox,M
3910,Curtis Burch,M
3911,Baz Luhrmann,M
3912,Paul Mercurio,M
3913,Sally Potter,F
3914,Virginia Woolf,F
3915,James Marshall,M
3916,Tony Maylam,M
3917,Gary Scott Thompson,M
3918,Phil Roman,M
3919,Richard Kind,M
3920,Geoffrey Wright,M
3921,Rose Bosch,F
3922,Rex McGee,M
3923,George Strait,M
3924,Barry W. Blaustein,M
3925,Bryce Courtenay,M
3926,Manny Coto,M
3927,Larry Drake,M
3928,Lou Illar,M
3929,Blake Snyder,M
3930,Michael Wolk,M
3931,George Putnam,M
3932,Robert Berger,M
3933,Carl Franklin,M
3934,Tom S. Parker,M
3935,Troy Neighbors,M
3936,Eugene Levy,M
3937,Rodolfo Sonego,M
3938,Stanley Tong,M
3939,Edward Tang,M
3940,Bruce W. Smith,M
3941,Robin Harris,M
3942,Faizon Love,M
3943,H.F. Saint,M
3944,Rita Rudner,F
3945,Hugh Laurie,M
3946,Robert Sheckley,M
3947,Alfonso Arau,M
3948,Laura Esquivel,F
3949,Marco Leonardi,M
3950,Janus Cercone,F
3951,Randall Miller,M
3952,Leonard Wise,M
3953,Régis Wargnier,M
3954,Erik Orsenna,M
3955,Rebecca Charles,F
3956,Olivier Gruner,M
3957,Damon Wayans,M
3958,Tate Donovan,M
3959,Cindy Cirile,F
3960,Brandon Lee,M
3961,Jeff Benjamin,M
3962,Laura Ziskin,F
3963,Stephen Milburn Anderson,M
3964,Glenn Plummer,M
3965,Claude Sautet,M
3966,Daniel Auteuil,M
3967,Ryû Murakami,M
3968,Miho Nikaido,F
3969,Theo Pelletier,M
3970,Clarence Fok,M
3971,Jing Wong,M
3972,Chingmy Yau,F
3973,Chris Menges,M
3974,Scott Sommer,M
3975,Graham Swift,M
3976,Marty Kaplan,M
3977,Fernando Trueba,M
3978,Rafael Azcona,M
3979,Fernando Fernán Gómez,M
3980,Tom Kalin,M
3981,Daniel Schlachet,M
3982,Darrell Roodt,M
3983,Mbongeni Ngema,M
3984,Roeland Kerbosch,M
3985,Don Bloch,M
3986,Maarten Smit,M
3987,Alexandre Rockwell,M
3988,Sollace Mitchell,F
3989,Michael Hitchcock,M
3990,Dermot Mulroney,M
3991,Alice McDermott,F
3992,Allison Anders,F
3993,Martin Bell,M
3994,Peter Silverman,M
3995,Arnaud Desplechin,M
3996,Emmanuel Salinger,M
3997,Nicole Conn,F
3998,Trisha Todd,F
3999,Samuel Fröler,M
4000,Ron Cutler,M
4001,Arne Glimcher,M
4002,Oscar Hijuelos,M
4003,Gillies MacKinnon,M
4004,Dominique Lapierre,M
4005,Barnet Kellman,M
4006,Dolly Parton,F
4007,Ming-liang Tsai,M
4008,Chao-jung Chen,M
4009,Don Roos,M
4010,Ringo Lam,M
4011,Barry Wong,M
4012,Mike Dytri,M
4013,Robert John Burke,M
4014,Tamra Davis,F
4015,Matthew Bright,M
4016,Jean-Claude Lauzon,M
4017,Maxime Collin,M
4018,Gerald Kersh,M
4019,Anthony Drazan,M
4020,Michael Rapaport,M
4021,Djibril Diop Mambéty,M
4022,Friedrich Dürrenmatt,M
4023,Mansour Diouf,M
4024,Charlotte Véry,F
4025,Carole Eastman,F
4026,Nick Gomez,M
4027,Peter Greene,M
4028,Pat Proft,M
4029,Daniel Goldin,M
4030,Shin'ya Tsukamoto,M
4031,Tomorô Taguchi,M
4032,Andy Wolk,M
4033,Jim Piddock,M
4034,Mark Frost,M
4035,Frank Galbally,M
4036,Arthur Allan Seidelman,M
4037,Mike Snyder,M
4038,Vincent Ward,M
4039,Louis Nowra,M
4040,Jason Scott Lee,M
4041,Meg Wolitzer,F
4042,Barry Primus,M
4043,Robert Wuhl,M
4044,Bronson Pinchot,M
4045,Ed Solomon,M
4046,Colin Nutley,M
4047,Helena Bergström,F
4048,Leigh McCormack,M
4049,Hark Tsui,M
4050,Tin-suen Chan,M
4051,Jacques Dorfmann,M
4052,Grace Cary Bickley,F
4053,Thomas Keneally,M
4054,J.D. Shapiro,M
4055,Peter Hedges,M
4056,David Kirschner,M
4057,Anne Fine,F
4058,Jeb Stuart,M
4059,Marco Brambilla,M
4060,Peter M. Lenkov,M
4061,Hank Ketcham,M
4062,Ebbe Roe Smith,M
4063,John Grisham,M
4064,Zak Penn,M
4065,Danny Rubin,M
4066,Jeff Arch,M
4067,John Long,M
4068,Sam Harper,M
4069,Thomas Ian Nicholas,M
4070,Ross Thomas,M
4071,Gerry Conlon,M
4072,Piers Paul Read,M
4073,Jack Engelhard,M
4074,Jeff Maguire,M
4075,Edith Wharton,F
4076,Albert Hughes,M
4077,Allen Hughes,M
4078,Tyrin Turner,M
4079,Michael Shaara,M
4080,Alexandre Dumas,M
4081,Duwayne Dunham,M
4082,Sheila Burnford,F
4083,Frances Hodgson Burnett,F
4084,Kate Maberly,F
4085,Keith Walker,M
4086,Jason James Richter,M
4087,Kazuo Ishiguro,M
4088,Travis Walton,M
4089,Lynn Siefert,F
4090,Dominic Sena,M
4091,Stephen Levy,M
4092,Barry Berman,M
4093,Tom Davis,M
4094,Robbie Fox,M
4095,Alan Shapiro,M
4096,Don Holley,M
4097,Tobias Wolff,M
4098,Mark Steven Johnson,M
4099,Mark Jones,M
4100,Warwick Davis,M
4101,Tina Turner,F
4102,Raymond Carver,M
4103,Patrick J. Clifton,M
4104,Pauly Shore,M
4105,Brian Yuzna,M
4106,John Penney,M
4107,Kent McCord,M
4108,Steven Zaillian,M
4109,Fred Waitzkin,M
4110,Adam Marcus,M
4111,Jay Huguely,M
4112,John D. LeMay,M
4113,Paul Henning,M
4114,Diedrich Bader,M
4115,Roger Avary,M
4116,Federico Luppi,M
4117,Stephen Surjik,M
4118,Jennifer Lynch,F
4119,Philippe Caland,M
4120,Hilary Henkin,F
4121,Joseph Vilsmaier,M
4122,Jürgen Büscher,M
4123,Dominique Horwitz,M
4124,Rob Bowman,M
4125,Bill Apablasa,M
4126,Shane McDermott,M
4127,Carol Heikkinen,F
4128,Tim Krabbé,M
4129,Isabel Allende,F
4130,Ian Abrams,M
4131,Janet Jackson,F
4132,Amy Tan,F
4133,Tamlyn Tomita,F
4134,Charlotte Gainsbourg,F
4135,Tom Sierchio,M
4136,Kevin Conroy,M
4137,Tom Stern,M
4138,Tim Burns,M
4139,Thomas Carter,M
4140,Jonathan Marc Feldman,M
4141,Gregory Hansen,M
4142,Fraser C. Heston,M
4143,Victor Nunez,M
4144,Jane Austen,F
4145,Ashley Judd,F
4146,John Guare,M
4147,Isabelle Holland,F
4148,Pik-Wah Lee,F
4149,Luis Llosa,M
4150,Michael Frost Beckner,M
4151,Lewis Colick,M
4152,William Nicholson,M
4153,David Atkins,M
4154,A.E. Hotchner,M
4155,Jesse Bradford,M
4156,Rafael Yglesias,M
4157,Ernie Reyes Sr.,M
4158,Jean-Marie Poiré,M
4159,Christian Clavier,M
4160,Stephen Sommers,M
4161,Mark Twain,M
4162,Marcia Brandwynne,F
4163,David Henry Hwang,M
4164,Mark Dacascos,M
4165,Angel Aviles,F
4166,David O'Malley,M
4167,Chris Rock,M
4168,John Whitesell,M
4169,Paul W. Shapiro,M
4170,Jason Priestley,M
4171,Le Ly Hayslip,F
4172,Hiep Thi Le,F
4173,Charles Grosvenor,M
4174,Rae Lambert,F
4175,Michael Crawford,M
4176,Tom Robbins,M
4177,Marc Lawrence,M
4178,Max Strom,M
4179,Richard Williams,M
4180,Dean Lorey,M
4181,Andrew Lowery,M
4182,Kevin Rock,M
4183,Anh Hung Tran,M
4184,Nu Yên-Khê Tran,F
4185,Jan Sharp,F
4186,Karina Lombard,F
4187,Woo-Ping Yuen,M
4188,Tan Cheung,M
4189,Rongguang Yu,M
4190,Desmond Lowden,M
4191,Sang-ok Shin,M
4192,Alex S. Kim,M
4193,Christopher Coppola,M
4194,Mikael Salomon,M
4195,Winston Chao,M
4196,Patrick Hasburgh,M
4197,Paul Gross,M
4198,Scott McGehee,M
4199,Dennis Haysbert,M
4200,Dana Stevens,F
4201,Jay Craven,M
4202,Howard Frank Mosher,M
4203,Rip Torn,M
4204,Leon Ichaso,M
4205,Barry Michael Cooper,M
4206,John Brosnan,M
4207,Amy Schor Ferris,F
4208,Arne Olsen,M
4209,Ishirô Honda,M
4210,Tatsuo Matsumura,M
4211,Nanni Moretti,M
4212,Marshall Herskovitz,M
4213,Dan McCall,M
4214,Mark Bowden,M
4215,Daniel Algrant,M
4216,Maurice Richlin,M
4217,Kirk Wong,M
4218,Tin Nam Chun,M
4219,James Duval,M
4220,Michael Steinberg,M
4221,Roger Hedden,M
4222,Michael Lessac,M
4223,Gurinder Chadha,F
4224,Kim Vithana,F
4225,Alan Bates,M
4226,Robert Young,M
4227,Garson Kanin,M
4228,Yves Simoneau,M
4229,Bernard Taylor,M
4230,Susan Cooper,F
4231,Darci Kistler,F
4232,Stephen Cornwell,M
4233,Wallace C. Bennett,M
4234,Brad Johnson,M
4235,Rusty Cundieff,M
4236,Larry B. Scott,M
